DDate,DOpen,DHigh,DLow,DClose,Volume,OpenInterest,NumericDeliveryMonth,UnAdjustedClose,?,??
20070116,1.334368205,1.340768205,1.332668205,1.334068205,214344,162669,200703,1.2959,214787,164594
20070117,1.333568205,1.336968205,1.330668205,1.334968205,130841,159329,200703,1.2968,131035,161282
20070118,1.335568205,1.339468205,1.331268205,1.337468205,224976,163978,200703,1.2993,225387,165999
20070119,1.337868205,1.341668205,1.332968205,1.338068205,171218,165783,200703,1.2999,171388,167828
20070122,1.337368205,1.339768205,1.333868205,1.336868205,130212,161891,200703,1.2987,130418,163958
20070123,1.335968205,1.345868205,1.334268205,1.343668205,149744,167447,200703,1.3055,150046,169518
20070124,1.343668205,1.345068205,1.336168205,1.337568205,182751,168817,200703,1.2994,183077,170958
20070125,1.337568205,1.341468205,1.332568205,1.333968205,202017,170407,200703,1.2958,202468,172593
20070126,1.333968205,1.335668205,1.328268205,1.331968205,197602,170593,200703,1.2938,198112,172905
20070129,1.333168205,1.337868205,1.330868205,1.336768205,107740,170349,200703,1.2986,108001,172667
20070130,1.337068205,1.339168205,1.335368205,1.337168205,110519,171895,200703,1.299,110758,174218
20070131,1.337568205,1.344668205,1.333368205,1.343868205,245712,171573,200703,1.3057,246412,174074
20070201,1.343268205,1.346568205,1.341068205,1.343068205,160441,172908,200703,1.3049,160788,175432
20070202,1.343068205,1.347368205,1.335868205,1.337268205,237780,182042,200703,1.2991,238221,184429
20070205,1.336368205,1.337368205,1.332068205,1.333568205,124688,182044,200703,1.2954,125112,184565
20070206,1.333568205,1.339768205,1.331968205,1.338668205,125431,180036,200703,1.3005,125771,182666
20070207,1.339068205,1.343168205,1.337768205,1.341168205,140395,182146,200703,1.303,140654,184892
20070208,1.341868205,1.344668205,1.337868205,1.344268205,170366,182612,200703,1.3061,170676,185399
20070209,1.344168205,1.344768205,1.338468205,1.340868205,132104,177831,200703,1.3027,132519,180636
20070212,1.342168205,1.343968205,1.334368205,1.336368205,122428,176621,200703,1.2982,122759,179521
20070213,1.336568205,1.344668205,1.335668205,1.343368205,164675,184016,200703,1.3052,165294,187086
20070214,1.343868205,1.355368205,1.342468205,1.352468205,213526,198738,200703,1.3143,214998,202226
20070215,1.353168205,1.357268205,1.351768205,1.354668205,190394,194482,200703,1.3165,191468,197845
20070216,1.353768205,1.354568205,1.349268205,1.353468205,137212,194463,200703,1.3153,138690,198455
20070220,1.355368205,1.358868205,1.352068205,1.353268205,132108,198072,200703,1.3151,133121,202370
20070221,1.353268205,1.356268205,1.350768205,1.353768205,156334,199624,200703,1.3156,156993,204190
20070222,1.353768205,1.353868205,1.347568205,1.352268205,141785,204731,200703,1.3141,142582,209555
20070223,1.352168205,1.358368205,1.349568205,1.355968205,155406,217769,200703,1.3178,156322,222834
20070226,1.356768205,1.359268205,1.354568205,1.357768205,110004,213802,200703,1.3196,110754,218930
20070227,1.358168205,1.365368205,1.355468205,1.363668205,211276,215942,200703,1.3255,213464,221471
20070228,1.363368205,1.363368205,1.357368205,1.362368205,188830,213309,200703,1.3242,191946,219799
20070301,1.361868205,1.363168205,1.354568205,1.358668205,235910,206660,200703,1.3205,239017,214184
20070302,1.356768205,1.359168205,1.353268205,1.358068205,189545,199037,200703,1.3199,192403,207095
20070305,1.359368205,1.360068205,1.346068205,1.348868205,234569,194777,200703,1.3107,243535,203878
20070306,1.347368205,1.352168205,1.347068205,1.350968205,144582,187386,200703,1.3128,155468,201319
20070307,1.351668205,1.357568205,1.349868205,1.356968205,133066,193271,200703,1.3188,142424,209699
20070308,1.356568205,1.356968205,1.350268205,1.352368205,154842,193350,200703,1.3142,165537,211295
20070309,1.352068205,1.354568205,1.347168205,1.350068205,171483,176340,200703,1.3119,191845,204316
20070312,1.350568205,1.358868205,1.349568205,1.357368205,59154,54362,200706,1.3239,255093,216947
20070313,1.357468205,1.360768205,1.354168205,1.358068205,84888,81325,200706,1.3246,246983,216699
20070314,1.358268205,1.363068205,1.356068205,1.361268205,191280,140464,200706,1.3278,331949,239330
20070315,1.360268205,1.363568205,1.357768205,1.361668205,202691,169770,200706,1.3282,266118,244572
20070316,1.362168205,1.372568205,1.361668205,1.369168205,184020,178262,200706,1.3357,214501,248375
20070319,1.370068205,1.370768205,1.366268205,1.368268205,121359,181095,200706,1.3348,124545,249613
20070320,1.368368205,1.370368205,1.365368205,1.368968205,142369,181062,200706,1.3355,142520,182591
20070321,1.370268205,1.377068205,1.367068205,1.376168205,162786,182320,200706,1.3427,163063,183892
20070322,1.376468205,1.379268205,1.368968205,1.371168205,205050,185949,200706,1.3377,205223,187539
20070323,1.371068205,1.372168205,1.365568205,1.366868205,206621,180697,200706,1.3334,206974,182471
20070326,1.367068205,1.372668205,1.363268205,1.370868205,167734,188258,200706,1.3374,168122,190088
20070327,1.370968205,1.374368205,1.370068205,1.372268205,195373,191148,200706,1.3388,195709,192918
20070328,1.373368205,1.375268205,1.368568205,1.370068205,182871,191491,200706,1.3366,183342,193180
20070329,1.368868205,1.373068205,1.367768205,1.371168205,132133,197618,200706,1.3377,132332,199344
20070330,1.370768205,1.377668205,1.366268205,1.372868205,260144,203861,200706,1.3394,260579,205716
20070402,1.374668205,1.375968205,1.370668205,1.373968205,132995,202012,200706,1.3405,133114,203890
20070403,1.374068205,1.375568205,1.369368205,1.370468205,117542,196504,200706,1.337,117686,198368
20070404,1.370168205,1.375368205,1.368968205,1.373868205,149189,203013,200706,1.3404,149251,204896
20070405,1.374268205,1.381468205,1.372468205,1.379768205,146626,212040,200706,1.3463,146857,213986
20070406,1.380068205,1.380368205,1.373368205,1.374368205,52620,212085,200706,1.3409,52690,214036
20070409,1.374968205,1.375068205,1.371068205,1.372968205,51800,204708,200706,1.3395,51862,206649
20070410,1.372968205,1.382768205,1.372168205,1.379568205,141492,210045,200706,1.3461,141811,212087
20070411,1.380168205,1.381268205,1.377668205,1.379668205,108102,208253,200706,1.3462,108275,210314
20070412,1.380168205,1.387468205,1.379768205,1.385068205,173176,214778,200706,1.3516,173606,216849
20070413,1.385668205,1.392368205,1.385068205,1.390768205,217549,214027,200706,1.3573,217866,216149
20070416,1.391968205,1.394668205,1.390068205,1.391668205,121450,216731,200706,1.3582,121635,218926
20070417,1.389868205,1.396468205,1.389268205,1.393368205,177688,215332,200706,1.3599,178043,217447
20070418,1.394068205,1.398468205,1.392368205,1.394568205,153877,209935,200706,1.3611,154102,212102
20070419,1.397868205,1.398568205,1.392668205,1.396768205,146384,221599,200706,1.3633,146672,223834
20070420,1.398268205,1.400268205,1.395068205,1.396268205,124055,215957,200706,1.3628,124215,218242
20070423,1.395668205,1.397168205,1.390468205,1.393768205,103016,223508,200706,1.3603,103186,225784
20070424,1.393968205,1.400768205,1.391268205,1.398868205,159301,230049,200706,1.3654,159668,232312
20070425,1.400368205,1.402968205,1.398468205,1.400568205,136143,227944,200706,1.3671,136495,230224
20070426,1.400668205,1.401568205,1.394568205,1.396468205,169072,224487,200706,1.363,169494,226929
20070427,1.395668205,1.404968205,1.394168205,1.400368205,220301,231623,200706,1.3669,220648,234136
20070430,1.401668205,1.403968205,1.394968205,1.401068205,171545,236224,200706,1.3676,171973,238714
20070501,1.400468205,1.403468205,1.395068205,1.397968205,190303,232628,200706,1.3645,190754,235249
20070502,1.396468205,1.397268205,1.391768205,1.395668205,144811,231927,200706,1.3622,145221,234713
20070503,1.394268205,1.398068205,1.390368205,1.391168205,171596,225285,200706,1.3577,172005,228216
20070504,1.391168205,1.396868205,1.388968205,1.395068205,174153,228789,200706,1.3616,174487,231849
20070507,1.395768205,1.398468205,1.394768205,1.395968205,87388,231170,200706,1.3625,87564,234265
20070508,1.395468205,1.397768205,1.387168205,1.389968205,180475,220167,200706,1.3565,180665,223364
20070509,1.389868205,1.392268205,1.387568205,1.388268205,124877,222101,200706,1.3548,125077,225268
20070510,1.388268205,1.391868205,1.381868205,1.383668205,210308,219763,200706,1.3502,210766,222965
20070511,1.383268205,1.388568205,1.381668205,1.388068205,143290,218052,200706,1.3546,143564,221263
20070514,1.388468205,1.391268205,1.387768205,1.389368205,86082,220500,200706,1.3559,86344,223682
20070515,1.389468205,1.396268205,1.388068205,1.394368205,172362,233473,200706,1.3609,172943,236773
20070516,1.394468205,1.396268205,1.385568205,1.387368205,188111,218923,200706,1.3539,188425,222205
20070517,1.386768205,1.389468205,1.382668205,1.384368205,129969,217408,200706,1.3509,130347,220628
20070518,1.384668205,1.387368205,1.381468205,1.385668205,128734,218745,200706,1.3522,129370,222251
20070521,1.386868205,1.388068205,1.378468205,1.381768205,120067,213136,200706,1.3483,120707,216957
20070522,1.381468205,1.382468205,1.378768205,1.380368205,82374,215038,200706,1.3469,82879,218897
20070523,1.379768205,1.385068205,1.376468205,1.380568205,182684,205188,200706,1.3471,183361,209152
20070524,1.380368205,1.380768205,1.376068205,1.377968205,152865,205308,200706,1.3445,153557,209251
20070525,1.377668205,1.381968205,1.375768205,1.379668205,128796,207987,200706,1.3462,129127,211982
20070529,1.379468205,1.386568205,1.376468205,1.379568205,208130,209619,200706,1.3461,209376,213871
20070530,1.379368205,1.380268205,1.375068205,1.377368205,143588,207386,200706,1.3439,144322,211739
20070531,1.377368205,1.382168205,1.376668205,1.379768205,175276,205187,200706,1.3463,176497,209882
20070601,1.379668205,1.380668205,1.373468205,1.378668205,254080,200623,200706,1.3452,255948,206184
20070604,1.378368205,1.384168205,1.377368205,1.382968205,163566,200900,200706,1.3495,166587,207700
20070605,1.383368205,1.389668205,1.383068205,1.386368205,188052,206336,200706,1.3529,192306,214948
20070606,1.386068205,1.387868205,1.382568205,1.384668205,186888,203325,200706,1.3512,192596,214595
20070607,1.383968205,1.385168205,1.376068205,1.377168205,208718,187983,200706,1.3437,237799,219204
20070608,1.376568205,1.376768205,1.365768205,1.370068205,252774,157757,200706,1.3366,287365,208850
20070611,1.370568205,1.371068205,1.367068205,1.369568205,38067,73523,200709,1.3401,153735,217290
20070612,1.369668205,1.370768205,1.363768205,1.365468205,50329,98928,200709,1.336,210825,227892
20070613,1.364068205,1.365268205,1.360068205,1.364468205,143091,133917,200709,1.335,287420,240486
20070614,1.364768205,1.366068205,1.361468205,1.364268205,149297,155040,200709,1.3348,221235,235733
20070615,1.364368205,1.372568205,1.364068205,1.371368205,206985,178712,200709,1.3419,260474,246656
20070618,1.372668205,1.375468205,1.371168205,1.374768205,128075,180367,200709,1.3453,136989,244772
20070619,1.374868205,1.377268205,1.371868205,1.375868205,122960,182390,200709,1.3464,123037,183775
20070620,1.375868205,1.377268205,1.372968205,1.375268205,112842,183673,200709,1.3458,112941,185099
20070621,1.373468205,1.374068205,1.370468205,1.372168205,137897,188067,200709,1.3427,138031,189506
20070622,1.372168205,1.380368205,1.371268205,1.379768205,179634,191092,200709,1.3503,179967,192609
20070625,1.379868205,1.380668205,1.377168205,1.379768205,133550,180687,200709,1.3503,133706,182294
20070626,1.379568205,1.381068205,1.376268205,1.379868205,140360,182290,200709,1.3504,140494,183893
20070627,1.378768205,1.379168205,1.374668205,1.377668205,134165,179511,200709,1.3482,134284,181150
20070628,1.378268205,1.381268205,1.375368205,1.376268205,137082,185905,200709,1.3468,137164,187515
20070629,1.377568205,1.387168205,1.375968205,1.386268205,174475,195053,200709,1.3568,174713,196743
20070702,1.386668205,1.396768205,1.385768205,1.395368205,202550,200831,200709,1.3659,202923,202536
20070703,1.395868205,1.396468205,1.391268205,1.394768205,129468,193268,200709,1.3653,129596,195000
20070705,1.393668205,1.398768205,1.390568205,1.392668205,188593,197482,200709,1.3632,188747,199210
20070706,1.392068205,1.396868205,1.389468205,1.394768205,152015,206446,200709,1.3653,152165,208154
20070709,1.395568205,1.396568205,1.393668205,1.394868205,86956,202884,200709,1.3654,87037,204588
20070710,1.395368205,1.407468205,1.392068205,1.405568205,250146,221872,200709,1.3761,250703,223674
20070711,1.409268205,1.410668205,1.405668205,1.408768205,196278,222803,200709,1.3793,196787,224583
20070712,1.406968205,1.412268205,1.406668205,1.410768205,143744,227507,200709,1.3813,144145,229293
20070713,1.411368205,1.413868205,1.408768205,1.411168205,185249,215084,200709,1.3817,185707,216973
20070716,1.410968205,1.412668205,1.408268205,1.410568205,118473,220351,200709,1.3811,118586,222205
20070717,1.409668205,1.412268205,1.408068205,1.410568205,132860,219453,200709,1.3811,133045,221237
20070718,1.410468205,1.415768205,1.407468205,1.411768205,181818,224177,200709,1.3823,182023,226003
20070719,1.412568205,1.415268205,1.410768205,1.412668205,139274,226222,200709,1.3832,139422,228062
20070720,1.412068205,1.416468205,1.410068205,1.414168205,144875,231880,200709,1.3847,145157,233758
20070723,1.415368205,1.416568205,1.411468205,1.412368205,126109,227613,200709,1.3829,126297,229603
20070724,1.412768205,1.417268205,1.411868205,1.414768205,139782,223838,200709,1.3853,140114,225781
20070725,1.414568205,1.414868205,1.401468205,1.402668205,248699,214736,200709,1.3732,249204,216672
20070726,1.404268205,1.408968205,1.400968205,1.405768205,247397,226009,200709,1.3763,247862,227938
20070727,1.405568205,1.407068205,1.394168205,1.396468205,233544,216144,200709,1.367,234281,218275
20070730,1.394268205,1.402268205,1.392568205,1.400468205,144036,216144,200709,1.371,144514,218341
20070731,1.401468205,1.404368205,1.399568205,1.400568205,161842,212308,200709,1.3711,162214,214527
20070801,1.399468205,1.402668205,1.395368205,1.397368205,195666,212229,200709,1.3679,196151,214577
20070802,1.399068205,1.402068205,1.396568205,1.400668205,136156,214719,200709,1.3712,136428,217217
20070803,1.401668205,1.413368205,1.399768205,1.411568205,198574,219854,200709,1.3821,198988,222391
20070806,1.411368205,1.415468205,1.409068205,1.411268205,177660,222003,200709,1.3818,178569,224742
20070807,1.410868205,1.412968205,1.404868205,1.407368205,159381,224424,200709,1.3779,160164,227532
20070808,1.405468205,1.413968205,1.403368205,1.411068205,170989,226836,200709,1.3816,171746,229851
20070809,1.410768205,1.412968205,1.396668205,1.399768205,278443,222602,200709,1.3703,279726,225978
20070810,1.399268205,1.402068205,1.395568205,1.401068205,179836,218411,200709,1.3716,180729,222092
20070813,1.400568205,1.402268205,1.391668205,1.393268205,154249,216533,200709,1.3638,155261,220666
20070814,1.392068205,1.393868205,1.384068205,1.385268205,178334,214017,200709,1.3558,179335,218546
20070815,1.384568205,1.384768205,1.374568205,1.377268205,213781,211204,200709,1.3478,214926,215818
20070816,1.373368205,1.375568205,1.366468205,1.371368205,260416,213628,200709,1.3419,261292,218399
20070817,1.373268205,1.385368205,1.367768205,1.378268205,302914,211972,200709,1.3488,304251,217321
20070820,1.379868205,1.381668205,1.376668205,1.378868205,124404,207485,200709,1.3494,125460,213269
20070821,1.378268205,1.382768205,1.376368205,1.377468205,144729,209941,200709,1.348,145440,216026
20070822,1.376968205,1.385768205,1.375668205,1.383868205,151463,213730,200709,1.3544,152286,219927
20070823,1.385368205,1.389368205,1.384068205,1.386268205,128232,211470,200709,1.3568,128848,217839
20070824,1.387168205,1.398868205,1.385768205,1.397668205,148872,214518,200709,1.3682,149887,220687
20070827,1.397968205,1.398968205,1.393868205,1.395668205,83428,214195,200709,1.3662,84282,220551
20070828,1.394768205,1.398568205,1.390468205,1.393668205,129318,214903,200709,1.3642,130452,221098
20070829,1.390768205,1.398668205,1.386668205,1.396468205,168740,220237,200709,1.367,169668,226480
20070830,1.398068205,1.398068205,1.389668205,1.394168205,169905,223758,200709,1.3647,176365,229894
20070831,1.393568205,1.402468205,1.392468205,1.394168205,189816,218166,200709,1.3647,193957,224292
20070904,1.393568205,1.395868205,1.385168205,1.391368205,192186,213184,200709,1.3619,198469,221662
20070905,1.390868205,1.397468205,1.387068205,1.395468205,168246,207122,200709,1.366,186018,223632
20070906,1.394968205,1.401068205,1.393468205,1.398568205,154470,198770,200709,1.3691,171616,223623
20070907,1.399068205,1.409868205,1.396268205,1.406768205,192392,193361,200709,1.3773,212091,227851
20070910,1.407568205,1.411468205,1.406468205,1.410368205,29531,44771,200712,1.3842,136791,226495
20070911,1.410268205,1.414668205,1.407668205,1.413168205,41007,62156,200712,1.387,166524,235169
20070912,1.413968205,1.421568205,1.412368205,1.420868205,122224,99857,200712,1.3947,264072,249373
20070913,1.420568205,1.422568205,1.415968205,1.418068205,191879,158762,200712,1.3919,289727,270858
20070914,1.416668205,1.419168205,1.413668205,1.416868205,179607,186871,200712,1.3907,240168,280650
20070917,1.416868205,1.418268205,1.414268205,1.416068205,111679,191317,200712,1.3899,117587,281805
20070918,1.415568205,1.427468205,1.412068205,1.425968205,164059,202310,200712,1.3998,164140,203437
20070919,1.427068205,1.427268205,1.421868205,1.424368205,141168,195059,200712,1.3982,141251,196183
20070920,1.424668205,1.438168205,1.424468205,1.435868205,193325,205806,200712,1.4097,193802,207100
20070921,1.434968205,1.440168205,1.432268205,1.436368205,114373,200930,200712,1.4102,114539,202233
20070924,1.437568205,1.441368205,1.434868205,1.436868205,97456,201347,200712,1.4107,97563,202666
20070925,1.436168205,1.443768205,1.434268205,1.442568205,133630,208293,200712,1.4164,133839,209652
20070926,1.442868205,1.444468205,1.439468205,1.441668205,115732,207354,200712,1.4155,115821,208682
20070927,1.441268205,1.447568205,1.440768205,1.444368205,155508,209858,200712,1.4182,155952,211232
20070928,1.442868205,1.456168205,1.442768205,1.455468205,185998,209615,200712,1.4293,186649,211171
20071001,1.455368205,1.456368205,1.449268205,1.452168205,139039,209987,200712,1.426,139455,211568
20071002,1.451368205,1.452168205,1.442168205,1.443668205,167039,212931,200712,1.4175,167374,214561
20071003,1.443268205,1.448368205,1.436668205,1.438768205,161489,208935,200712,1.4126,161758,210453
20071004,1.437268205,1.443168205,1.434868205,1.439868205,170040,211912,200712,1.4137,170231,213469
20071005,1.441468205,1.444168205,1.431268205,1.441968205,214433,205691,200712,1.4158,214847,207228
20071009,1.441868205,1.443368205,1.429468205,1.438068205,266040,202686,200712,1.4119,266678,204193
20071010,1.438368205,1.445468205,1.437568205,1.441168205,150990,201891,200712,1.415,151405,203457
20071011,1.442468205,1.452368205,1.441568205,1.449368205,230395,209826,200712,1.4232,230939,211350
20071012,1.448068205,1.449468205,1.443268205,1.445368205,174452,202418,200712,1.4192,174836,204096
20071015,1.445368205,1.452368205,1.444168205,1.447868205,138907,204101,200712,1.4217,139067,205771
20071016,1.449468205,1.450668205,1.442368205,1.444468205,182068,206615,200712,1.4183,182450,208345
20071017,1.445268205,1.451168205,1.443668205,1.446568205,172840,219400,200712,1.4204,173224,221022
20071018,1.449068205,1.458868205,1.447568205,1.457268205,151039,223781,200712,1.4311,151911,225550
20071019,1.456568205,1.460168205,1.451968205,1.457268205,169465,217288,200712,1.4311,170395,219384
20071022,1.459768205,1.462468205,1.440068205,1.443268205,276091,196967,200712,1.4171,278245,199962
20071023,1.445168205,1.455568205,1.444568205,1.452568205,178220,192890,200712,1.4264,178715,195913
20071024,1.452868205,1.454368205,1.446268205,1.453068205,165903,194443,200712,1.4269,166713,197547
20071025,1.453468205,1.461768205,1.452068205,1.459168205,166297,201838,200712,1.433,168112,205071
20071026,1.460068205,1.466868205,1.458868205,1.465768205,120854,197943,200712,1.4396,121585,201204
20071029,1.468968205,1.470968205,1.464968205,1.469668205,120050,199330,200712,1.4435,120687,202498
20071030,1.469568205,1.471368205,1.464668205,1.470668205,115856,195911,200712,1.4445,116762,199482
20071031,1.471068205,1.477868205,1.468968205,1.477168205,184974,202786,200712,1.451,185964,206040
20071101,1.475168205,1.475468205,1.467468205,1.473068205,177741,207333,200712,1.4469,178961,210662
20071102,1.468968205,1.479868205,1.468968205,1.476868205,210814,212733,200712,1.4507,212298,216044
20071105,1.478468205,1.479468205,1.471368205,1.474068205,127734,212781,200712,1.4479,128864,216661
20071106,1.474468205,1.484168205,1.473868205,1.482468205,146701,214039,200712,1.4563,147434,217765
20071107,1.483368205,1.500068205,1.482468205,1.493968205,250189,219149,200712,1.4678,253370,223352
20071108,1.489768205,1.497368205,1.488968205,1.493768205,213434,218121,200712,1.4676,216197,223326
20071109,1.494468205,1.502168205,1.489868205,1.493768205,220003,213502,200712,1.4676,220876,218594
20071113,1.494568205,1.494768205,1.478968205,1.486668205,311903,214707,200712,1.4605,313744,219866
20071114,1.488568205,1.499568205,1.488168205,1.492568205,213535,224128,200712,1.4664,214963,229407
20071115,1.491768205,1.497368205,1.487368205,1.488268205,186648,216215,200712,1.4621,187917,221792
20071116,1.488668205,1.494268205,1.485068205,1.492668205,170714,221569,200712,1.4665,171796,227155
20071119,1.493768205,1.495768205,1.489068205,1.493568205,114413,218640,200712,1.4674,114814,224258
20071120,1.493668205,1.512368205,1.490368205,1.508268205,198574,221308,200712,1.4821,200741,227240
20071121,1.510668205,1.514068205,1.504368205,1.511068205,122343,214582,200712,1.4849,123183,220573
20071123,1.511868205,1.523868205,1.504768205,1.509968205,168393,214256,200712,1.4838,170313,220780
20071126,1.509968205,1.515468205,1.507168205,1.513368205,150736,214945,200712,1.4872,156600,225600
20071127,1.513268205,1.517968205,1.507568205,1.511368205,169397,210234,200712,1.4852,173168,222881
20071128,1.509868205,1.512968205,1.498068205,1.512568205,218114,212038,200712,1.4864,222062,225615
20071129,1.510268205,1.511268205,1.498968205,1.501968205,162056,207524,200712,1.4758,170039,223080
20071130,1.501568205,1.505168205,1.489468205,1.490468205,203176,202395,200712,1.4643,214278,221288
20071203,1.490268205,1.497568205,1.488568205,1.493768205,128454,202723,200712,1.4676,136251,223198
20071204,1.493468205,1.503568205,1.490168205,1.503168205,160513,211349,200712,1.477,176367,236107
20071205,1.503068205,1.503568205,1.485768205,1.488168205,202661,206099,200712,1.462,224022,237975
20071206,1.488168205,1.491768205,1.478868205,1.489868205,200007,206149,200712,1.4637,222763,245847
20071207,1.490368205,1.493868205,1.486268205,1.491868205,131279,202601,200712,1.4657,159251,242638
20071210,1.491268205,1.499968205,1.490368205,1.497568205,39508,53973,200803,1.4726,149942,249263
20071211,1.497968205,1.501268205,1.490068205,1.493468205,99494,82300,200803,1.4685,260209,259477
20071212,1.491868205,1.500868205,1.491068205,1.497668205,134992,110872,200803,1.4727,258228,269715
20071213,1.496968205,1.499468205,1.483568205,1.488068205,191977,129208,200803,1.4631,304131,263236
20071214,1.488068205,1.491668205,1.467268205,1.468468205,236886,149519,200803,1.4435,309713,252683
20071217,1.465568205,1.471468205,1.459168205,1.465668205,154876,153056,200803,1.4407,163220,252096
20071218,1.467268205,1.469968205,1.462868205,1.466968205,116355,148267,200803,1.442,116487,150165
20071219,1.467068205,1.468668205,1.458768205,1.464368205,114918,148429,200803,1.4394,115164,150264
20071220,1.463668205,1.465468205,1.457268205,1.458568205,115898,159247,200803,1.4336,116090,161121
20071221,1.458368205,1.467168205,1.458068205,1.461968205,95551,158273,200803,1.437,95600,160157
20071224,1.461968205,1.467668205,1.461968205,1.466468205,19041,155496,200803,1.4415,19074,157379
20071226,1.469068205,1.476768205,1.468968205,1.476268205,47542,163137,200803,1.4513,47576,165031
20071227,1.474668205,1.490368205,1.472968205,1.489068205,112823,170387,200803,1.4641,112935,172304
20071228,1.487468205,1.499368205,1.485368205,1.497568205,99726,170740,200803,1.4726,99804,172670
20071231,1.498868205,1.500868205,1.482968205,1.483968205,72563,163552,200803,1.459,74629,166421
20080102,1.492768205,1.500968205,1.490268205,1.498268205,110704,169851,200803,1.4733,110796,172754
20080103,1.498068205,1.503768205,1.494268205,1.499868205,135924,172396,200803,1.4749,136491,175345
20080104,1.499768205,1.507968205,1.494968205,1.502668205,187828,173346,200803,1.4777,188189,176429
20080107,1.500868205,1.501068205,1.490968205,1.494568205,107872,173864,200803,1.4696,107994,176943
20080108,1.494168205,1.500368205,1.493068205,1.495968205,101773,176419,200803,1.471,101963,179512
20080109,1.496068205,1.499168205,1.488768205,1.491168205,131038,173465,200803,1.4662,131301,176507
20080110,1.490768205,1.506468205,1.488968205,1.504068205,221810,183383,200803,1.4791,222050,186423
20080111,1.505368205,1.506368205,1.500668205,1.502968205,130632,174508,200803,1.478,130765,177524
20080114,1.502868205,1.515768205,1.502368205,1.511768205,129807,172240,200803,1.4868,130179,175394
20080115,1.510668205,1.516568205,1.504168205,1.507768205,189779,173644,200803,1.4828,190813,177003
20080116,1.502368205,1.510268205,1.483668205,1.490368205,302395,166760,200803,1.4654,303752,169793
20080117,1.489568205,1.495968205,1.483068205,1.491668205,194283,165106,200803,1.4667,194955,168479
20080118,1.488368205,1.493868205,1.484568205,1.486768205,156011,164815,200803,1.4618,156508,168557
20080122,1.484868205,1.488868205,1.460468205,1.484468205,413877,180437,200803,1.4595,414932,184289
20080123,1.490168205,1.490368205,1.473468205,1.482268205,231322,177859,200803,1.4573,233403,182645
20080124,1.486368205,1.501268205,1.482068205,1.499068205,206831,182516,200803,1.4741,207564,187637
20080125,1.498868205,1.500968205,1.489168205,1.490668205,164776,177093,200803,1.4657,165487,182212
20080128,1.491768205,1.503068205,1.489268205,1.500968205,120652,178664,200803,1.476,121527,183876
20080129,1.502168205,1.502568205,1.496868205,1.500968205,107022,180741,200803,1.476,109337,187780
20080130,1.500368205,1.513968205,1.498768205,1.512868205,143607,184424,200803,1.4879,143976,191503
20080131,1.508668205,1.514568205,1.503268205,1.510868205,167648,187318,200803,1.4859,167913,194494
20080201,1.507968205,1.519568205,1.501768205,1.503768205,216503,191143,200803,1.4788,216751,198346
20080204,1.503268205,1.508268205,1.502668205,1.505968205,103979,194621,200803,1.481,104214,201881
20080205,1.506568205,1.506668205,1.485468205,1.488468205,209752,192332,200803,1.4635,210301,199494
20080206,1.488068205,1.490568205,1.482468205,1.486168205,142182,189830,200803,1.4612,142514,197102
20080207,1.485768205,1.488768205,1.467368205,1.469468205,241908,191081,200803,1.4445,242647,198219
20080208,1.472668205,1.478368205,1.468568205,1.474168205,114884,186309,200803,1.4492,115413,193652
20080211,1.475468205,1.481268205,1.471568205,1.475068205,124316,194897,200803,1.4501,124622,202314
20080212,1.475468205,1.485268205,1.473268205,1.482868205,162640,200176,200803,1.4579,163037,207601
20080213,1.481468205,1.483668205,1.476768205,1.481368205,115724,196418,200803,1.4564,115964,203900
20080214,1.481168205,1.488668205,1.478768205,1.487068205,164287,198435,200803,1.4621,164777,205927
20080215,1.487968205,1.494768205,1.486968205,1.490668205,121762,197350,200803,1.4657,123019,204051
20080219,1.491868205,1.499668205,1.484968205,1.497168205,200508,202197,200803,1.4722,201629,209143
20080220,1.496668205,1.497168205,1.485368205,1.495668205,184230,201842,200803,1.4707,185667,209777
20080221,1.495668205,1.507968205,1.494368205,1.505868205,182821,204084,200803,1.4809,183630,212341
20080222,1.506068205,1.510468205,1.503068205,1.506668205,131394,200856,200803,1.4817,132598,209685
20080225,1.507468205,1.508668205,1.503668205,1.506468205,102093,196115,200803,1.4815,102587,204904
20080226,1.507068205,1.522768205,1.502068205,1.521068205,200818,208300,200803,1.4961,202216,217521
20080227,1.523968205,1.538668205,1.522468205,1.536068205,238082,210196,200803,1.5111,242438,220784
20080228,1.536268205,1.547268205,1.531668205,1.545768205,168931,210169,200803,1.5208,173399,221724
20080229,1.543568205,1.548368205,1.538768205,1.543468205,178908,203244,200803,1.5185,180065,214856
20080303,1.543268205,1.552168205,1.540068205,1.543768205,199910,206688,200803,1.5188,203486,219204
20080304,1.544568205,1.549568205,1.541768205,1.545168205,168295,211666,200803,1.5202,172601,226280
20080305,1.544868205,1.554868205,1.538968205,1.550868205,220616,216391,200803,1.5259,227398,234395
20080306,1.552068205,1.563968205,1.551268205,1.561068205,221492,218638,200803,1.5361,234495,241995
20080307,1.563768205,1.570968205,1.555968205,1.559568205,237966,210944,200803,1.5346,258554,239596
20080310,1.560568205,1.565468205,1.555968205,1.559668205,43732,50070,200806,1.5279,214145,248577
20080311,1.559568205,1.574268205,1.553368205,1.556668205,65172,60326,200806,1.5249,359601,245172
